,A,B-1,B-2,C-1,C-2,D,E,F,G,H-1,H-2
GTEX-U8T8-2226-SM-3DB95,1.5661135540675,-0.56595902180783,-0.291566405197275,-0.795619034067798,-0.89011705365807,0.514979110085952,-0.515116136223905,1.05395917578104,-0.290926893743153,-3.00378575190928,2.69445805758998
GTEX-U8XE-1426-SM-3DB8Q,1.01548509611414,0.556070654075975,0.669014700123024,0.0135043470434091,-0.225778785286828,0.505812305852532,0.577813087460924,0.841817757697775,-0.703635179113271,-3.18656102923863,2.73860326104656
GTEX-UJHI-0726-SM-3DB92,-0.870848531050765,0.643958277158707,-0.519989299452711,-0.23835753863179,0.385233964143577,0.359707821996654,1.25680817163643,0.671408127681038,0.230693973179817,6.79731365585705,-6.10423756397774
GTEX-UJMC-0726-SM-3GADX,0.305507267688434,0.76799781054905,-0.785301442309571,0.380317237990389,-0.817638171486576,-0.0192909113403783,-0.0316203215864794,0.467198417175167,0.231663320369201,-3.35999203710588,2.67624072555869
GTEX-UPJH-0826-SM-4WKFD,0.00130379100724501,-0.357779892858219,0.573871057486597,0.807691345644128,-1.72417367157914,1.01621036209506,-0.104791389289972,0.428529785046948,-0.475763365660374,-2.53938174879785,3.27601273062436
GTEX-UPK5-1126-SM-3GAEJ,1.21305505950727,-0.0483027126845233,0.00364689002246743,-0.744329461359442,3.91830397501154,-0.977752014446723,-0.883814248252082,-0.116829334306329,-0.345166006187726,-2.94058353894183,2.90201684641597
GTEX-V1D1-0826-SM-3P5ZA,0.935661693189404,0.0327749914657127,0.103560268801762,-0.57769217446969,0.895646605981574,0.865829711852669,-0.375715130758889,-0.105437974430608,0.843079365410634,-2.59383161813092,2.68154728857471
GTEX-VJWN-1326-SM-EVR2Z,-0.470510165505205,-0.625392795728283,0.521612256032358,0.759083294932902,-0.45414540648779,-0.731147341767329,0.127338111344483,-0.90822577270104,-0.703997494532407,6.31996528829614,-6.04515026747169
GTEX-VJYA-0326-SM-3GAEX,-1.10983070531758,0.515700420933493,-0.354320347912631,-0.225498071287972,-1.35853150603839,-0.70588787744834,0.672008953766213,-0.205601064322604,0.302947280979413,-4.73326714133876,2.49056984473294
GTEX-VUSG-0926-SM-3GIK6,-0.528581368150651,0.0254241408398208,-0.123904656643608,0.6669418697106,-1.47808697601319,-0.0791298751956055,0.31368114498701,0.385916305489517,-0.656556091901439,-3.21734808870633,2.75280782927437
GTEX-W5X1-0526-SM-3GILH,-0.335069241046006,0.320055420531927,0.0163087215333524,-0.368124395522023,2.41410464691231,-0.79868444138779,1.11593474833441,0.233876943070998,0.0179806784327233,6.97906330699491,-6.09397654269774
GTEX-WFG7-0526-SM-3GIKI,-0.998425572029995,0.698799913906975,-0.677446429996596,-0.499459755556828,2.17576704758346,-0.658366975562705,0.102244334774834,-0.194000425376727,-0.216870432350855,-3.56807221982401,2.76213603678371
GTEX-WFG8-0926-SM-3GIKJ,-1.0835802461047,0.644995533312537,-0.582389300790636,-0.866217081079107,1.40481596363171,-0.953795027216081,-0.553236301675257,0.645751653110584,0.586749601771636,-2.02810460377116,2.7987938566621
GTEX-WFJO-0326-SM-3GIL3,-0.887370973721773,0.756588531001005,-0.62676339053897,0.327360679070859,-0.767090063811198,-1.19042943798867,-0.0443836512152149,0.47329294745764,0.593285333338766,-2.81171457325583,2.8962112808649
GTEX-WFON-0426-SM-3GIL4,0.308875548576242,0.548574467313727,-0.65614184313258,-0.0121507795883943,2.89004764123225,-1.0152894448968,-0.562317915941629,0.189180669055852,-0.578583270285855,-2.85808505492986,2.82782741239073
GTEX-WH7G-0726-SM-3NMBM,0.778023909133672,0.858456387872739,-0.705767179593276,-0.835453338599495,3.38122436006792,0.360677392581185,-0.253521950129166,-0.0642489164204545,0.806707318443219,-3.10833975508212,2.539265145968
GTEX-WHPG-1426-SM-3NMBB,0.0547600402594246,0.645300648993053,0.232180410529889,-0.0110302234352337,-0.615755214469957,0.878455067067345,0.0692111413662346,-0.0678676606281922,0.260524959891811,-3.15361689498499,2.70353165528129
GTEX-WHSB-0326-SM-5FQSD,-0.587438333412139,0.853744803487103,-0.788827407501537,0.504134171810678,1.3794937485969,-0.391949626036911,-0.745329155531929,0.82076516214748,0.352386085349479,-2.49179690427727,2.6621850283022
GTEX-WK11-0526-SM-3NB3O,0.329752819146542,-0.739530150387744,0.143512333454269,0.558587647241209,-0.454471928159829,0.618984962243859,-0.319531127014779,0.715435656902408,-1.02488846075238,-2.13927606693002,2.77060116421302
GTEX-WOFM-0126-SM-3MJFE,-0.845043481393328,0.677544401216884,-0.737389067511218,-0.178743641246396,1.82657882525829,0.707246637341779,-0.340209945034737,-0.067553351193594,0.0512935056407637,-2.34149098095107,3.06244546152047
GTEX-WRHU-0226-SM-3MJFV,0.790772312374942,0.296892093617169,-0.334045029239933,0.88808644651437,0.504926148015567,0.635393645185233,0.37291851198882,-0.0444160172274852,-0.156516082706778,6.99149737332785,-5.4269075259613
GTEX-WVJS-0826-SM-4MVNR,-0.695185783596804,-0.633754902072115,-0.0219245418138169,0.0803654827744733,-0.0495038100526157,0.791128903358763,-0.453906796680258,1.18196136722178,0.739926047983966,-3.37559733266545,3.03152011140171
GTEX-WWYW-0926-SM-3NB2Z,1.74184655910475,0.293136139310052,0.445534318954616,-0.0365982469312921,1.96100797759046,0.672874335785751,1.58109785201282,0.62319290105026,1.16984240457097,6.1994433324622,-5.61949919614695
GTEX-WY7C-0426-SM-3NB3C,0.63068339028869,0.647580240807674,-0.313993874319071,0.138762628916404,-0.632756413218078,0.666300327545693,1.58702721409757,0.593304248715753,-0.407286286996155,-2.35500232802474,2.66368344307984
GTEX-WYBS-1126-SM-3NMAM,0.167197639771396,-0.330732556417161,0.37508453065668,-0.356527221048358,3.0034007410185,0.488628439096236,0.470929312949162,0.721926523315237,-0.271691347609358,6.99408964845306,-5.76136322487613
GTEX-WYJK-0826-SM-3NM8Y,0.172718588295786,0.245011279236252,-0.181132146271068,0.728896457501431,-0.237159607662279,0.418007529307833,0.00619879442840582,0.777982941525262,-0.729459302219208,-2.52401516223497,2.89860751611782
GTEX-WYVS-0526-SM-3NM9W,1.27155707590097,0.368973386304696,0.178281980177033,-0.857156558168086,4.32092642503083,0.310836169094214,0.435849631241075,0.44208256020539,0.0498244569847338,6.14969069935915,-5.69440898845352
GTEX-WZTO-0426-SM-3NM99,-1.01794176089727,0.00454487018127379,0.364011555683668,1.21818183710438,-1.18328060429535,0.712593124156954,0.161490060995916,1.0125536978553,-0.232280086572995,-1.83691468191413,3.00714383489002
GTEX-X15G-0626-SM-EVR32,0.0434403175293851,0.409369800911712,-0.502134553005863,-0.194459346782279,-1.87507327723586,-0.660382148732972,0.3581751107551,-1.18833538315642,-0.893227730861937,4.79358455535248,-6.82555883111682
GTEX-X261-1026-SM-3NMDL,0.0669809760585287,-0.93027803153362,-0.018775772324586,-0.722165825001119,-0.0945712365205598,0.48383048448748,-1.00949495311306,0.283660429686866,-0.0621900075396444,-3.12336996036625,2.52255602953158
GTEX-X3Y1-0626-SM-3P5YS,1.34041664064915,0.162731328362553,-0.690459818842339,-1.08339359816715,0.417238669046296,0.728796911462565,2.09429010431475,-0.427655286297104,-0.642811962883894,-2.36125779455517,3.09302177709643
GTEX-X4EO-0926-SM-3P5Z2,-0.288527737191708,-0.597716102817319,0.0163831437546038,-0.462334198103081,-1.00372995600015,0.70509899525355,0.775763098724757,0.102387422447268,-0.0694039014036373,7.10124586337008,-5.97753850582434
GTEX-X4EP-0526-SM-3P5YW,-0.17807651014155,-0.63550908111139,0.582822929346719,-0.253243634398295,-0.480177456465868,0.698962060800931,0.487974084296667,-0.307862784162986,-0.886886745119771,6.41898979429369,-6.30381789122328
GTEX-X4LF-0526-SM-3NMB6,-0.928615946970223,0.534124119767683,-0.79477504130607,-0.18086326554447,2.30106619735731,0.517997957259,1.61203468279554,0.268326433194817,0.256489674368887,-2.66032318324491,2.91824699163933
GTEX-X4XX-1026-SM-4QARO,1.12709115215223,-0.313505624067216,0.035387399768753,-1.12166220687073,1.27787792563674,0.694143084955353,0.783810407127785,0.292589765487192,-0.155786273723846,-3.18368370560361,2.79710974483139
GTEX-X4XY-1026-SM-46MVX,0.545137368654819,-0.444257296746403,-0.192675789782357,-0.358600057649503,-0.0348914711196571,0.307796203382964,-0.728282186408835,-0.347152145652137,-0.243543643355704,-2.33866568784865,2.75901509780267
GTEX-X585-1026-SM-46MW6,-1.00510121569838,-0.629768565351912,-0.0283953187983784,0.810013109899408,-0.172362548148532,-0.0273690103461464,-0.0312640048197171,-0.575100340397535,-0.905536763635495,-2.51401265220532,2.74952214321128
GTEX-X5EB-0426-SM-46MVY,1.58661393248947,0.401204644987778,-0.380193909969769,-0.0467782301246147,1.70451327722726,0.128671719403433,0.816317047789799,-0.599153838821458,-0.0311814044903126,-2.08327223711654,2.79628593586675
GTEX-XBEC-1026-SM-4QASM,-0.764337483945423,-0.535752865874137,-0.350528557766947,0.578067963625306,0.824089400669671,0.717771821770262,-1.08909757254674,0.396276076541566,0.559980176264398,-3.57321693355934,2.81055095993867
GTEX-XBED-0826-SM-47JYC,-0.588848083451988,0.883697058257423,-0.578513949769471,-0.293159842565962,0.365918551277527,0.390735396242537,-0.059112280634979,-0.204424134917362,1.12118652845136,-2.44946012688127,2.71127877025506
GTEX-XBEW-0226-SM-4AT6A,1.90546969604248,0.381498743303328,-0.576848630521087,0.195325386547374,0.235088433129651,-0.358584199902092,0.576570680657899,-0.414097365171169,-0.625168930840349,-2.02338306529291,2.88301056563038
GTEX-XGQ4-0826-SM-4AT4T,-0.0629408391589244,0.633589995113104,-0.269117041350286,-0.175619118217947,-1.88920412808064,-0.457706208004251,1.51528514934213,-0.489450037771754,-0.388569232264926,-3.55383991865882,3.03684971814631
GTEX-XMD2-1026-SM-4WWE8,0.119435575816007,-0.462390256991971,0.383182655928682,0.140164979861174,-0.205299953532993,0.903766481540386,0.328279953418013,0.0401150826606878,-0.625263506798831,6.52728923762476,-6.06256437266482
GTEX-XOT4-1426-SM-4B65T,-0.731557496483279,-0.526181581702387,0.591178622323512,0.732648582724647,0.594551957896367,0.286525054760786,-0.114763359314856,0.414536778029706,1.49470289428001,7.47191544901109,-5.60342455093008
GTEX-XPVG-1026-SM-4B64Y,-0.957392440221219,0.638124954363261,-0.169114735554322,-0.0300078985938998,2.52261947248432,0.202521079046241,0.662118039029439,0.106946606499589,-0.530418962348814,-3.75922234448973,2.65091195123593
GTEX-XQ3S-0926-SM-4BOPI,-0.939011714492096,0.0644471489264725,-0.0570622570384939,0.0873014516880968,3.23422553170536,0.29503919739627,0.830256664673822,-0.250504845689185,0.123521867429152,-3.51280540227133,2.92720424063154
GTEX-XQ8I-1126-SM-4BOO2,-0.822977860068939,0.786377562864124,-0.235813573229339,0.0784484485133437,-1.90506027723658,0.492890587123133,-0.325555067829633,-0.0261752143635881,0.523385830827685,-2.15961336652017,3.00838053282287
GTEX-XV7Q-0426-SM-4BRVN,-0.459297848404616,0.30830995376847,0.576476816671604,-0.968391976395312,0.650388008088022,0.698650435215108,0.241323108250346,-0.911818987637676,0.2307041883862,6.55532278929391,-6.66701301046122
GTEX-XXEK-0626-SM-4BRWE,-1.14165053552908,0.511095641891152,0.253196167167939,-0.353144738165449,-0.140999677620513,0.764864224591627,0.701239943060142,-0.866811211777339,0.636493659885427,-2.00827532207965,2.89763445503249
GTEX-XYKS-0526-SM-4BRW2,0.915061263365202,0.590480070941934,-0.447673626507853,-0.39151796697277,0.825458587592612,0.75798296763224,0.482049210148087,-0.679515512238435,0.266775744044522,6.07011607354045,-6.92988024576966
GTEX-Y111-1026-SM-4TT22,0.563448814877782,-0.610199387207611,-0.173304429842751,-0.158197240637188,-0.393709551986097,0.679537515219325,0.312182595224947,0.609778872939191,1.29148745751103,-3.54307713558363,2.89373052143817
GTEX-Y3I4-0426-SM-4TT29,-0.510788558832722,0.723306181714195,-0.364517856723058,-0.754895638809589,2.48490905960989,0.935778437952858,0.20494315555145,0.522149279753838,-0.735120851365516,-3.66642613456579,2.7441033386044
GTEX-Y3IK-0626-SM-4WWE4,1.38521532653898,0.7951717980871,0.208324952816944,-0.488045807323169,1.42970905535279,1.86067291426571,0.993386356835793,-0.0972499106188875,0.576486916589267,7.0030984424792,-6.01819100552355
GTEX-Y5LM-0726-SM-4VBRP,0.319501811132258,0.674200860454634,-0.67922010959148,-0.332575161594235,0.447829085528771,0.815339316417197,-1.57782010174638,0.311823886738361,-0.470030482787181,5.07294093450983,-5.92960616848991
GTEX-Y5V5-0826-SM-4VBQD,-1.00819866040844,0.288511442182674,-0.0735159682997975,0.231807626594113,-0.395004005719568,0.624687359888019,0.838566760949818,0.269648093854643,-0.0895511708586746,6.65030198865668,-5.95999728889016
GTEX-Y5V6-0226-SM-4V6G7,-1.0208079624746,0.645799714125829,-0.417759826405378,-0.38613909977574,0.615127183455336,0.412296967532633,0.643135341942016,1.16746459348975,-0.475152383394156,-0.63536535873414,2.53421533249337
GTEX-Y8E4-0526-SM-4V6GC,-0.490201471793398,0.541852349147251,-0.236876006873847,-0.884334834411356,0.022075550247477,0.476281087848538,-0.802998873212934,1.22949737838856,0.253729089270819,-2.04402084022522,2.93374412222547
GTEX-Y8LW-0326-SM-4VBQ9,-0.78907755608326,0.672518314834701,-0.658583167430936,-0.791598796130733,0.160881082680444,0.828117583941073,0.554492010423963,0.561939925050577,0.526224597788259,5.61816808301923,-5.18905345302246
GTEX-Y9LG-0526-SM-4VBRY,-0.892661169589593,0.517704909190627,-0.58563029873539,-0.752600414627584,2.59152715248373,0.679133056823042,-1.54195429034785,0.36146329700202,-0.590301391417643,-4.56258602307014,2.87516277842375
GTEX-YB5E-0726-SM-4VDSH,-0.257737116788508,0.614867002096443,-0.251506497707391,-0.0551113869435521,0.271260188900174,0.673785393173538,0.972948890901728,-0.333683206150155,0.839693961049541,-3.18460274672731,2.74164615522456
GTEX-YEC3-0226-SM-DO11B,-0.566722335345383,0.659074706863776,-0.692585972612901,0.126684357855514,0.02752141649332,0.00535473154991797,-0.188542811218631,-1.42233315423603,-0.605141619545668,-3.55149233218154,2.80893988626475
GTEX-YEC4-0526-SM-4W21U,-0.640624698844544,0.666537154337592,-0.643541565854306,0.267612445143168,-0.318206643264856,-0.533368738820734,-0.768076297704098,-0.204332734137708,0.61025803991469,-5.59876207023721,2.86911430934964
GTEX-YECK-0926-SM-4W214,1.39626521459149,-0.447293819382337,-0.109181292224298,0.373740453580427,-0.427319745905578,-0.295759651615094,0.03204332900511,0.0728794452110152,-0.531080660040382,-4.28425530520442,3.04209725318714
GTEX-YF7O-0626-SM-4W21R,-0.950610336218781,0.646437060619559,-0.433568065502366,-0.0854168278920165,0.286417270810616,-0.359216177950473,0.871853071646041,-0.248294201088747,0.575343595283793,-5.59876207023721,2.72390842247344
GTEX-YFC4-1126-SM-5RQJN,0.107324272532667,-0.732474291240437,0.963045591108114,0.157338410077777,-0.976219561524979,0.179964137279762,-1.10112222460714,-0.142138066752605,0.557572142275842,7.33847418232877,-6.61756461644845
GTEX-YFCO-0426-SM-4W1Z7,0.98866845545174,0.595472685008343,-0.609059722735171,-0.699255221968248,-1.07898407985341,-0.0155275167615146,-0.195651122033987,-0.0744835887533843,-0.859240182719599,-5.59876207023721,2.78287477555683
GTEX-YJ8O-1826-SM-5HL82,1.06996078785912,-0.89288247588814,-0.086493212526595,0.610266698300274,-1.4365117165242,0.339359242419368,-0.519813879403893,-0.0683889320866011,-0.794070254320316,7.22478754517241,-5.33876623102457
GTEX-ZA64-0326-SM-5HL8T,-0.654300453282397,0.69111933759312,-0.614965543796982,0.0423787780255418,3.49365207206948,0.244267748573272,-0.226477602724417,-0.19611026983776,-0.745153743384355,-2.69301472615123,2.79326040337671
GTEX-ZAB4-0626-SM-5CVN3,-0.269832200588055,-0.0565120403575661,0.224936379022194,-0.733689786272152,3.77201933202387,0.544189814278322,1.9310367948469,0.887746802154835,0.29803984887696,-1.39382985515165,2.89603991197054
GTEX-ZAB5-0626-SM-5PNVB,-0.795989365870273,0.0844220984237667,-0.196878613256341,-0.240345518641976,-0.560085318742596,-0.407434865102495,0.821275908902034,0.14900771305182,0.328856416845237,-3.96181190452327,2.82046209671971
GTEX-ZC5H-0926-SM-5CVMZ,0.146974049986599,0.520750332676673,0.326423600020845,0.288278215094671,3.39956847597889,0.73823598880975,0.702104383317689,1.04449992060883,-0.328687791890456,7.08550339133954,-5.65609360817267
GTEX-ZDTS-1026-SM-4WAXS,0.666461092681224,-0.421792984937716,0.922935937038508,0.376934881173256,-1.32594297370781,0.979229815707161,0.873144791559348,-0.295345610394608,-0.0034807058272594,-2.66629177802935,2.98837017020846
GTEX-ZDTT-0926-SM-5J2MS,-0.105617525086606,0.608995555880883,-0.662531371657016,0.270879013164943,-0.48773156628459,-0.681140439927389,-0.949383872747199,-0.218840736835486,-0.364270713266345,-2.88776345228356,2.70737052749394
GTEX-ZDXO-1326-SM-57WBS,-0.884762272439767,-0.521413914975809,0.460090891662039,1.09479348243977,0.711060493005761,-0.444836800064134,-0.00885953934940554,0.0579805813444585,-0.130079174106246,-2.69494742643151,3.04722839361175
GTEX-ZDYS-0426-SM-5IJEQ,0.606518060720703,0.670822909037348,-0.721374423995267,0.0786031633905781,-0.344466026827604,1.08497454863696,0.765576994986158,-0.615571783808417,0.669947472197419,-2.69855277437073,2.7560672375023
GTEX-ZE7O-0826-SM-57WCP,1.86854097018381,-0.560244239094273,-0.228264515596452,0.452901292087744,-1.50186085960903,-0.51455859378954,-0.443603693310493,-0.189563344641621,0.368663943722554,5.9477459170137,-6.63064533599727
GTEX-ZEX8-0526-SM-DO115,-0.876432489421569,0.555837545302846,-0.194762418036798,0.254464440113048,3.13665325406131,-0.200900461612616,0.309341258262737,-1.43230220148042,0.334444953402992,-3.81987409981679,2.85446886124387
GTEX-ZF28-0726-SM-4WKFU,-0.650134274048796,-0.623520093019597,0.437300992170755,-0.503163121114598,0.540694231853512,0.941677593599843,0.899574815934811,0.288134029721548,-0.0943652598543611,-3.11114879525199,3.04630318797783
GTEX-ZF29-1026-SM-4WKGC,-0.279917037031695,0.678900034569954,-0.466309748456926,0.0383224179933173,-0.638998928790858,0.9123783484822,0.690033694968746,0.217693832093918,-0.528083280979491,6.52929201891423,-5.85906969759873
GTEX-ZF2S-0626-SM-4WKH2,-0.284095478292199,0.104124082111301,0.070638409079339,0.347254600750838,0.621671584920917,0.890215705994822,0.763462389977323,0.172352816000187,-0.60199095828246,7.01517475065115,-6.19032796230351
GTEX-ZF3C-0926-SM-DO92P,-0.0719929653484711,-0.331505253004157,0.124713570384116,-0.286720484574419,1.50187610691218,-0.0911701872054488,-0.41646191806093,-0.268705301866288,0.963696545981544,7.06810124337517,-6.9099918576277
GTEX-ZG7Y-1026-SM-4WWDG,-1.01637650553116,0.469453638878302,-0.514562538965311,0.0389511211732156,-0.788705168326898,0.857540634053624,-0.0970944816272677,-0.0855383130484105,-0.906164725026047,-2.47292342222482,2.71697898850658
GTEX-ZLV1-0426-SM-4WWC2,-1.02330657151254,0.666227389498276,-0.320147271915814,0.276558122147496,-1.32769735478888,0.655936039546454,0.532035043505842,0.0260690565303879,-0.78163006280969,6.95862990473764,-6.79330739759704
GTEX-ZLWG-0626-SM-4WWFR,-1.03117507280607,0.673102744916572,-0.295674062594191,0.23740826888903,-0.750411125714622,1.39473834396478,0.624996126988352,0.163936916683447,0.34444729427295,6.50885980518691,-6.1817906527759
GTEX-ZPCL-0926-SM-DNZZ8,0.821574268883123,0.681425302635755,-0.61680637083225,0.0563575808131942,-0.377235525922513,0.405818923383161,0.469739252427093,-1.28422580763059,0.167679558218502,6.74767632599759,-6.76399777392862
GTEX-ZPIC-0626-SM-57WDY,-0.313435544186526,0.823831836712591,-0.345681702209623,-0.344841508377884,0.953400169400799,0.484749403520268,0.390685287052316,0.320577952956607,0.0642155496261823,6.46882768217097,-5.74058513692348
GTEX-ZPU1-0926-SM-57WDO,1.29313991941011,0.43511232318859,-0.100672307870399,-0.0757838420869367,-0.525732465257107,0.478879402297322,0.649696007836392,0.529454811491155,0.137391453767175,-2.67703700923092,2.64505821510375
GTEX-ZQG8-0326-SM-51MSE,-0.804552268593598,0.806658219901977,0.0440343330645116,-0.25990496208879,2.12781790378007,0.00895779354981539,0.29451703844806,0.716173656857729,-0.258094659982843,3.01128117335179,-6.06156825506678
GTEX-ZT9W-0726-SM-9JGG2,-1.16105103993764,0.602905568780896,-0.583279658421154,0.0565345828140686,0.308265524955945,-0.301211771486024,-0.0277186616577178,-1.48165796563792,-0.614838203009555,-4.70317107672647,2.84770906733443
GTEX-ZT9X-0326-SM-51MTE,-0.699822044624078,0.309141122219253,0.0837383252759432,-1.23846617886069,3.6893682121619,-0.766308488767229,-0.909448784241313,0.527262908170676,0.559957389313506,-5.59876207023721,2.60247286712701
GTEX-ZTPG-0926-SM-5O99H,0.378859027743058,0.48854112195244,0.352813625243315,-0.2731245333092,-0.932012866258517,0.00830218351973586,0.383064620325366,-0.969493899835361,-0.0175034211501123,7.1073767037866,-6.53884953232391
GTEX-ZTTD-1126-SM-51MRP,-0.546928892245021,-0.194092723290172,-0.0633849080318641,-1.35640576789498,-0.40203271711161,0.43173176449297,2.08531127399317,0.890813032340369,-0.0122551739827233,-2.77854056675981,3.07603871529161
GTEX-ZUA1-1026-SM-4YCEA,1.81514767954154,-0.513730489069214,0.593339234217213,0.00938412030185998,1.30629694611396,0.54979524416688,-0.383623973487991,0.432911916144037,0.932949595799065,-2.35015595005109,3.03434286571885
GTEX-ZVT3-0926-SM-5GICK,-1.00381615838488,-0.235090858226128,0.651603592600556,1.50662237921527,-0.230624007624948,0.494703511716826,-0.51709315494522,0.701161166742211,0.0968847813435869,6.38464567662603,-6.19187967927167
GTEX-ZVZQ-1526-SM-5N9G6,0.418214266345967,-0.703769026462252,0.661845718762648,0.33791105261544,-1.09510091910295,1.11525036828501,-0.365439481781365,-0.946182112307053,1.47207799897362,6.69007075729644,-6.33493154095555
GTEX-ZXG5-0826-SM-5GID6,-0.83446314259992,-0.874038570635747,-0.1409796710792,0.416988876769603,0.42407492767998,0.82874773558282,1.07362464047783,2.15697559031534,-0.338503222764728,-0.580028172184662,2.99983568021399
GTEX-ZY6K-0326-SM-5SIBB,-0.768185120998128,0.743206923145575,-0.363200165854712,-1.12140979448488,2.42246980184005,0.79834011603594,0.653136778944705,0.1883404831757,-0.303871438985979,-2.44757078769869,2.77252723668538
GTEX-ZYFG-0226-SM-5GIDT,-0.740968191830669,0.75438488188739,-0.437660378993014,-1.04337247694944,1.87133534617013,0.58125135587854,1.18279831201889,0.538693690205646,-0.311829457244296,6.62545924188738,-5.51185710581182
GTEX-ZYT6-0526-SM-5GIEA,1.05684088867172,-0.428552738569617,-0.28790108693702,0.650952051615222,-0.496981574403761,0.431308097210771,0.850159650587595,0.623864211060463,0.777692051875993,-1.81154716537674,2.90657289474847
GTEX-ZYVF-1726-SM-5E443,1.78681423990453,-0.371780562618324,-0.101955101489291,-1.10586739922404,-0.822040800844423,0.499804695028411,-0.738937408603204,0.49932541892619,0.113155167137259,6.78013791052504,-5.69244308871585
GTEX-ZYW4-1526-SM-5SIBA,-1.06564216443235,-1.0904147389681,-0.156696857416522,-0.263928017364926,0.460740577386574,0.6936602898225,-0.329156348437788,0.293055576347658,-0.205825869054194,-2.08051243973795,2.72784299025799
GTEX-ZYY3-0926-SM-5E454,-0.552536218848381,0.176706699243405,0.568338226498077,0.424342167526258,-0.0622105324414832,0.748621958803781,0.948425753237556,0.677459425079298,0.419833838055036,6.97605155282226,-5.90878589891735
GTEX-ZZPT-1326-SM-5E43H,-0.866789058724093,-0.584588871675907,-0.170444242794031,-0.362205132276561,-1.82309274795452,0.615087047765638,-0.626057525246625,0.623430374241505,0.220114404815117,-1.9513538704635,2.90028523605885
GTEX-ZZPU-0526-SM-5E44U,0.576040637848447,0.499867903549823,-0.39174918038297,-0.183084830189944,1.09672994083005,0.439591793622286,1.28545582894346,0.431398752077484,-0.117828773388886,6.20473291322914,-6.46146218553614
